bucket,zone,year,journal,first_author,n_authors,cited,type,doi,title
E,二区(电磁专业),2021,Engineering Analysis with Boundary Elements,Yanpeng Li,4,23,article,10.1016/j.enganabound.2021.07.007,Coupled FEM/SBFEM investigation on the characteristic analysis of seismic motions of a trapezoidal canyon in a layered half-space
E,二区(电磁专业),2022,Engineering Analysis with Boundary Elements,R. Gayathri,3,30,article,10.1016/j.enganabound.2022.06.002,Attenuation of wave force on a floating dock by multiple porous breakwaters
E,二区(电磁专业),2024,Engineering Analysis with Boundary Elements,Hai Zhang,5,5,article,10.1016/j.enganabound.2024.04.018,A coupled SBFEM-IBIEM method for the solution of wave scattering by a hill with fissures under SV waves
E,二区(电磁专业),2016,Engineering Analysis with Boundary Elements,Hui Zheng,5,44,article,10.1016/j.enganabound.2016.01.012,Band structure computation of in-plane elastic waves in 2D phononic crystals by a meshfree local RBF collocation method
E,二区(电磁专业),2025,Engineering Analysis with Boundary Elements,Chen Yang,3,3,article,10.1016/j.enganabound.2025.106427,Semi-analytical FEM for modeling 2D guided wave scattering by interface delamination in composite laminates
E,二区(电磁专业),2026,Engineering Analysis with Boundary Elements,Gagan Sahoo,3,4,article,10.1016/j.enganabound.2026.106646,Scattering of capillary-gravity waves by surface-piercing porous barriers in the presence of uniform current over a porous sea bed
E,二区(电磁专业),2018,Journal of Computational Physics,Yingxia Xi,3,20,article,10.1016/j.jcp.2018.07.053,A C0IP method of transmission eigenvalues for elastic waves
E,二区(电磁专业),2024,Engineering Analysis with Boundary Elements,Meiling Zhao,4,3,article,10.1016/j.enganabound.2024.105813,Contrast reconstruction of overfilled cavities by incorporating multi-frequency scattering fields and attention mechanism into two-step learning method
E,二区(电磁专业),2016,Engineering Analysis with Boundary Elements,L. Godinho,3,15,article,10.1016/j.enganabound.2016.05.001,Efficient analysis of sound propagation in sonic crystals using an ACA–MFS approach
E,二区(电磁专业),2015,Engineering Analysis with Boundary Elements,Yixiao Qin,4,19,article,10.1016/j.enganabound.2015.11.006,Crane hook stress analysis upon boundary interpolated reproducing kernel particle method
E,二区(电磁专业),2024,Computer Methods in Applied Mechanics and Engineering,Vianey Villamizar,3,1,article,10.1016/j.cma.2024.117221,Highly efficient iterative method for multiple scattering with high order local ABC
E,二区(电磁专业),2025,Journal of Computational Physics,Jiaxin Yan,5,1,article,10.1016/j.jcp.2025.114017,A FEM towards 3D multi-component elastic interface problems and phononic crystals with nested and intersected scatterer geometries
E,二区(电磁专业),2024,Engineering Analysis with Boundary Elements,Shaoyi Li,1,6,article,10.1016/j.enganabound.2024.02.006,Analysis of the vibration mitigation effects of pile barrier in unsaturated ground using the coupled BE and FE method
E,二区(电磁专业),2025,Engineering Analysis with Boundary Elements,M. Marshal Jins,4,8,article,10.1016/j.enganabound.2024.106111,Oblique wave interaction with a floating dock in the presence of inverted trapezoidal pile-rock breakwaters
E,二区(电磁专业),2024,Computer Methods in Applied Mechanics and Engineering,Wei Zhang,4,13,article,10.1016/j.cma.2024.117658,A novel active learning Kriging based on improved Metropolis-Hastings and importance sampling for small failure probabilities
E,二区(电磁专业),2023,Journal of Computational Physics,Yongchang Wu,5,5,article,10.1016/j.jcp.2023.112703,An immersed selective discontinuous Galerkin method in particle-in-cell simulation with adaptive Cartesian mesh and polynomial preserving recovery
E,二区(电磁专业),2024,Engineering Analysis with Boundary Elements,Pengnan Wang,5,2,article,10.1016/j.enganabound.2024.105926,A novel method for solving the seismic response of non-horizontally layered half-space
E,二区(电磁专业),2023,Journal of Computational Physics,Olivier Pironneau,2,1,article,10.1016/j.jcp.2023.112531,Reflective conditions for radiative transfer in integral form with H-matrices
E,二区(电磁专业),2026,Finite Elements in Analysis and Design,Kourosh Sayar Dogahe,4,0,article,10.1016/j.finel.2026.104627,A virtual fiber finite element framework for predicting the tensile behavior of twisted yarns with fiber property variability
E,二区(电磁专业),2026,Journal of Computational Physics,Michael Pozulp,4,0,article,10.1016/j.jcp.2026.115121,A hybrid Monte Carlo-deterministic second moment method with efficient variance reduction
F,二区(电磁专业),2019,IEEE Transactions on Magnetics,Silvano Cruciani,4,14,article,10.1109/tmag.2019.2949737,Finite-Element Modeling of Conductive Multilayer Shields by Artificial Material Single-Layer Method
F,二区(电磁专业),2020,IEEE Transactions on Magnetics,Brijesh Kumar Kushwaha,3,23,article,10.1109/tmag.2020.3028992,A Subdomain Analytical Model of Coil System With Magnetic Shields of Finite Dimensions and Finite Permeability for Wireless Power Transfer Systems
F,二区(电磁专业),2016,IEEE Transactions on Magnetics,Shiyan Ren,4,26,article,10.1109/tmag.2016.2575803,Shielding Effectiveness of Double-Layer Magnetic Shield of Current Comparator Under Radial Disturbing Magnetic Field
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,I. Bardi,3,10,article,10.1109/tmag.2015.2474816,Modeling Periodic Layered Structures by Shell Elements Using the Finite-Element Method
F,二区(电磁专业),2019,IEEE Transactions on Magnetics,Tao Wang,4,10,article,10.1109/tmag.2019.2950082,Improvement of Magnetic Shielding for Transformers Based on the Magnetic Flux Characteristics at Shielding Ends
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,Hyun Ho Park,4,14,article,10.1109/tmag.2015.2425796,Magnetic Shielding Analysis of a Ferrite Plate With a Periodic Metal Strip
F,二区(电磁专业),2022,IEEE Transactions on Magnetics,Τατιάνα Δαματοπούλου,6,10,article,10.1109/tmag.2022.3215927,Magnetic Shielding for Electric Car Power Cables
F,二区(电磁专业),2020,IEEE Transactions on Magnetics,B. Ayhan,2,13,article,10.1109/tmag.2019.2958534,Improved Magnetic Circuit Model for Magnetic Shielding Effectiveness in Rogowski Coil
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Youpeng Huangfu,3,17,article,10.1109/tmag.2017.2751958,Frequency-Dependent Multi-Conductor Transmission Line Model for Shielded Power Cables Considering Geometrical Dissymmetry
F,二区(电磁专业),2022,IEEE Transactions on Magnetics,Bojana Petković,5,11,article,10.1109/tmag.2022.3161736,Accuracy Assessment of Simplified Computation of Active and Passive Magnetic Shielding for Optically Pumped Magnetometers
F,二区(电磁专业),2023,IEEE Transactions on Magnetics,Xuefei Qin,6,16,article,10.1109/tmag.2023.3239898,Investigation of Bessel Functions in Analytical Modeling of Rotor Eddy Current Losses in PM Machine Rotor With Copper Shield
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,Gaël Bringout,3,6,article,10.1109/tmag.2014.2329396,Performance of Shielded Electromagnet-Evaluation Under Low-Frequency Excitation
F,二区(电磁专业),2022,IEEE Transactions on Magnetics,Mohsen Nikkhoo,3,7,article,10.1109/tmag.2022.3179596,An Innovative Shielding Strategy for Stray Loss Reduction of Neutral Grounding Reactor
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Wenting Zhang,6,45,article,10.1109/tmag.2021.3092173,Comprehensive Analysis of Nanocrystalline Ribbon Cores in High-Power-Density Wireless Power Transfer Pads for Electric Vehicles
F,二区(电磁专业),2016,IEEE Transactions on Magnetics,Masood Moghaddami,3,61,article,10.1109/tmag.2016.2611479,Reduction of Stray Loss in Power Transformers Using Horizontal Magnetic Wall Shunts
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Susanne Bauer,4,2,article,10.1109/tmag.2021.3059820,Sensitivity Analysis of the Transfer Impedance of Shielded Cables With Braided Shields Using a Parameterized FEM Model
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Abla O. Hariri,3,44,article,10.1109/tmag.2017.2661722,An Integrated Characterization Model and Multiobjective Optimization for the Design of an EV Charger’s Circular Wireless Power Transfer Pads
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Tomonori Tsuburaya,3,2,article,10.1109/tmag.2017.2763958,Improvement of Block IC Preconditioner Using Fill-In Technique for Linear Systems Derived From Finite-Element Method Including Thin Elements
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Yinan Li,4,8,article,10.1109/tmag.2017.2751260,Comparative Study of a New Coil Design With Traditional Shielded Figure-of-Eight Coil for Transcranial Magnetic Stimulation
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Noman Baloch,3,31,article,10.1109/tmag.2017.2709339,A High Force Density HTS Tubular Vernier Machine
F,二区(电磁专业),2017,IEEE Transactions on Magnetics,Yoshifumi Okamoto,5,22,article,10.1109/tmag.2017.2669198,Convergence Acceleration of Topology Optimization Based on Constrained Level Set Function Using Method of Moving Asymptotes in 3-D Nonlinear Magnetic Field System
F,二区(电磁专业),2020,IEEE Transactions on Magnetics,Shogo Fujita,3,0,article,10.1109/tmag.2019.2950497,Time-Domain Analysis of Magnetically Shielded Wire Coils Using Homogenized Finite-Element Method
F,二区(电磁专业),2019,IEEE Transactions on Magnetics,Dong-Su Lee,4,17,article,10.1109/tmag.2019.2905591,Exploring Fully Superconducting Air-Core Machine Topology for Off-Shore Wind Turbine Applications
F,二区(电磁专业),2019,IEEE Transactions on Magnetics,Kurt Jenney,2,18,article,10.1109/tmag.2019.2894934,Leakage Flux of the Trans-Rotary Magnetic Gear
F,二区(电磁专业),2023,IEEE Transactions on Magnetics,Botao Liu,4,5,article,10.1109/tmag.2023.3288893,Stray Loss Evaluation of Power Transformers Using Simplified Air-Core Model With Tank and Frame
F,二区(电磁专业),2022,IEEE Transactions on Magnetics,Qiang Yu,6,7,article,10.1109/tmag.2022.3150879,A Magnetic Network Model and Harmonic Analysis of a Canned Switched Reluctance Machine
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,Hossein Vahid Alizadeh,2,12,article,10.1109/tmag.2015.2477083,Analytical Calculation of the Magnetic Vector Potential of an Axisymmetric Solenoid in the Presence of Iron Parts
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,He Zhang,4,9,article,10.1109/tmag.2021.3079696,Design and Analysis of a High Thrust Linear Voice Coil Motor Using for the Stiffness Test of Linear Motor Servo System
F,二区(电磁专业),2018,IEEE Transactions on Magnetics,Simon John Greaves,2,5,article,10.1109/tmag.2018.2868279,Effect of Spin-Torque Oscillator Tilt Angle in Microwave-Assisted Magnetic Recording
F,二区(电磁专业),2022,IEEE Transactions on Magnetics,Yiwei Lu,6,10,article,10.1109/tmag.2022.3167523,Magnetic Enhancement-Based Multi-Objective Optimization Design of the Large-Scale High-Intensity Homogeneous Magnetic Field Coil System
F,二区(电磁专业),2018,IEEE Transactions on Magnetics,Zhichao Cai,3,3,article,10.1109/tmag.2018.2832467,Research on Eddy-Current Testing of Functional Polymer Composite Material
F,二区(电磁专业),2016,IEEE Transactions on Magnetics,E. Auerbach,4,1,article,10.1109/tmag.2016.2524507,Influence of Parasitic Capacitance on Single and Dual 2-D Magnetic Recording Read Head Performance
F,二区(电磁专业),2024,IEEE Transactions on Magnetics,Ji-Sung Lee,4,4,article,10.1109/tmag.2024.3519602,Novel Salient Stator Pole-Shoe Structure for Reducing Shaft-to-Frame Voltage of the PMSM
F,二区(电磁专业),2023,IEEE Transactions on Magnetics,A. Goncharov,1,2,article,10.1109/tmag.2023.3299888,Advanced Micromagnetic Modeling of Recording Heads
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Guodong Zhu,2,2,article,10.1109/tmag.2021.3127658,Equivalence-Principle-Based Modeling and Analysis of Coil Assemblies Applied in Electric Vehicle Inductive Chargers
F,二区(电磁专业),2026,IEEE Transactions on Magnetics,Zhidan Zhang,6,0,article,10.1109/tmag.2026.3667608,Optimizing Corner Geometry of Door Seams in a Magnetic Shielding Room for Enhanced Shielding Effectiveness
F,二区(电磁专业),2025,IEEE Transactions on Magnetics,Zi-Ang Zhu,7,1,article,10.1109/tmag.2025.3566471,Structural Design for Post-Assembly Magnetization of Low-Speed High-Torque PMSM in Consideration of Eddy Current Effect
F,二区(电磁专业),2026,IEEE Transactions on Magnetics,Zifan Li,5,0,article,10.1109/tmag.2026.3696692,PCB-Embedded SiC MOSFET Packaging Using Shield to Suppress Near-Field Magnetic Radiation
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,G. S. Choe,4,0,article,10.1109/tmag.2015.2435053,Adjacent and Far Track Erasure Dependence on Media Soft Underlayer Permeability in Shielded Head Recording
F,二区(电磁专业),2026,IEEE Transactions on Magnetics,Balaji Sriram,7,0,article,10.1109/tmag.2026.3675865,Topology Optimization of Ferromagnetic Core in Wireless Charging Systems with EMI shielding: Modelling and Experimental Validation
F,二区(电磁专业),2026,IEEE Transactions on Magnetics,Xiangyu Guan,4,0,article,10.1109/tmag.2026.3703450,Compress Magnetic Sensing for ITSC Fault Diagnosis of Induction Motor by Reinforcement Learning and Reduced Order Modeling
F,二区(电磁专业),2016,International Journal for Numerical Methods in Engineering,Peter Betsch,2,43,article,10.1002/nme.5217,An energy–momentum consistent method for transient simulations with mixed finite elements developed in the framework of geometrically exact shells
F,一区,2021,IEEE Transactions on Industrial Electronics,Xu Hua,3,47,article,10.1109/tie.2021.3071685,Analysis and Diagnosis of Shielded Cable Faults Based on Finite-Element Method and Time-Reversal Time-Frequency Domain Reflectometry
F,一区,2021,IEEE Transactions on Industrial Electronics,Zhichao Luo,5,33,article,10.1109/tie.2021.3109519,3-D Analytical Model of Bipolar Coils With Multiple Finite Magnetic Shields for Wireless Electric Vehicle Charging Systems
F,一区,2021,IEEE Transactions on Industrial Electronics,Yinxi Jin,7,63,article,10.1109/tie.2021.3066929,Analysis and Design of a Uniform Magnetic Field Coil With a Magnetic Shield Based on an Improved Analytical Model
F,一区,2019,Mechanical Systems and Signal Processing,Xu Zheng,4,41,article,10.1016/j.ymssp.2019.02.042,Prediction and energy contribution analysis of interior noise in a high-speed train based on modified energy finite element analysis
F,一区,2024,IEEE Transactions on Power Electronics,Zhongbang Chen,5,18,article,10.1109/tpel.2024.3425713,Mutual Inductance Calculation of Rectangular Coils at Arbitrary Position With Bilateral Finite Magnetic Shields in Wireless Power Transfer Systems
F,一区,2018,IEEE Transactions on Power Electronics,Ming Lü,2,25,article,10.1109/tpel.2018.2865649,Circuit Models and Fast Optimization of Litz Shield for Inductive-Power-Transfer Coils
F,一区,2019,IEEE Transactions on Industrial Electronics,Donghua Pan,7,143,article,10.1109/tie.2019.2899544,Research on the Design Method of Uniform Magnetic Field Coil Based on the MSR
F,一区,2017,IEEE Transactions on Power Electronics,Hua Zhang,5,184,article,10.1109/tpel.2017.2662583,Six-Plate Capacitive Coupler to Reduce Electric Field Emission in Large Air-Gap Capacitive Power Transfer
F,一区,2024,IEEE Transactions on Power Electronics,Tyler McGrew,3,12,article,10.1109/tpel.2024.3463486,PCB Inductor With Integrated Shielding to Contain Switching Electric Field and Reduce CM Noise
F,一区,2025,IEEE Transactions on Power Electronics,Yibo Wang,6,9,article,10.1109/tpel.2025.3533697,Laminated Cores in Inductive Power Transfer: A Viaduct Structure for Balanced Flux and Minimal Shielding Loss
F,一区,2020,IEEE Transactions on Industrial Electronics,Meng Xiong,5,101,article,10.1109/tie.2020.3016259,Research on Novel Flexible High-Saturation Nanocrystalline Cores for Wireless Charging Systems of Electric Vehicles
F,一区,2023,IEEE Transactions on Industrial Electronics,Yang Wu,4,10,article,10.1109/tie.2023.3285920,Improved Common-Mode Leakage Current Measurement Method for Insulation Condition Monitoring in Distribution Grids
F,一区,2018,IEEE Transactions on Industrial Electronics,Qiang Yu,4,10,article,10.1109/tie.2018.2793262,Analysis of Eddy Current and Loss of a Novel Canned Switched Reluctance Machine
F,一区,2025,IEEE Transactions on Industrial Electronics,Huang Wei-yi,6,3,article,10.1109/tie.2025.3591653,Magnetic Structure Design for Drone WPT With Ultra-Low Stray Magnetic Fields and High Anti-Offset Performance
F,一区,2023,IEEE Transactions on Industrial Electronics,Yuan Cheng,3,6,article,10.1109/tie.2023.3253922,Design and Performance Research of a Novel Iron-Core Permanent Magnet Compensated Pulsed Alternator With Segmental Squirrel-Cage
F,一区,2023,IEEE Transactions on Power Electronics,Yue Liu,3,4,article,10.1109/tpel.2023.3299984,Inductance Calculation Method Considering the Window Effect of Planarized Magnetic Core
F,一区,2026,IEEE Transactions on Power Electronics,Wenqiong Chen,6,0,article,10.1109/tpel.2026.3703875,Multilayered Frequency Selective Surfaces for Magnetic Field Shielding in Megahertz Wireless Power Transfer Systems
F,一区,2026,IEEE Transactions on Power Electronics,X. X. Zhou,4,0,article,10.1109/tpel.2026.3699940,Analysis and Reduction Methods for Floating Potential and Voltage Stress in IPT System
F,一区,2022,Mechanical Systems and Signal Processing,Zhaochen Ding,6,55,article,10.1016/j.ymssp.2022.109494,Achieving smooth motion of stick–slip piezoelectric actuator by means of alternate stepping
F,一区,2019,IEEE Transactions on Power Electronics,Boyi Zhang,2,43,article,10.1109/tpel.2019.2953748,Analysis and Reduction of the Near Magnetic Field Emission From Toroidal Inductors
F,一区,2022,IEEE Transactions on Power Electronics,Huazhen Huang,2,19,article,10.1109/tpel.2022.3173082,A Cancelation Method of Mutual Inductance Between Capacitors in EMI Filter
F,一区,2025,IEEE Transactions on Power Electronics,Zhaofa Du,6,1,article,10.1109/tpel.2025.3591402,FEA-Free Multiparameter Optimization of Low-EMI Toroidal Air-Core Reactors via NSGA-II for Compact Power Conversion Systems
F,一区,2019,International Journal of Heat and Mass Transfer,Ramin Khademi,3,38,article,10.1016/j.ijheatmasstransfer.2019.03.123,Thermal analysis of a tumorous vascular tissue during pulsed-cryosurgery and nano-hyperthermia therapy: Finite element approach
F,一区,2020,International Journal of Heat and Mass Transfer,Behnaz Gheflati,2,42,article,10.1016/j.ijheatmasstransfer.2020.119415,Computational study of nanoparticle assisted hyperthermia in tumors embedded with large blood vessels
F,一区,2021,International Journal of Heat and Mass Transfer,Yundong Tang,4,18,article,10.1016/j.ijheatmasstransfer.2021.121609,Computational evaluation of malignant tissue apoptosis in magnetic hyperthermia considering intratumoral injection strategy
F,一区,2016,Applied Thermal Engineering,Xi Wu,3,53,article,10.1016/j.applthermaleng.2016.07.010,Theoretical evaluation of high frequency microwave ablation applied in cancer therapy
F,一区,2025,International Journal of Heat and Mass Transfer,Farnaz Rezaei,4,14,article,10.1016/j.ijheatmasstransfer.2025.126980,"A physics-informed neural network method for thermal analysis in laser-irradiated 3D skin tissues with embedded vasculature, tumor and gold nanorods"
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,Zsolt Badics,4,18,article,10.1109/tmag.2015.2479402,Finite-Element-Integral Equation Full-Wave Multisolver for Efficient Modeling of Resonant Wireless Power Transfer
F,二区(电磁专业),2019,IEEE Transactions on Magnetics,Apostolos Diamantis,2,11,article,10.1109/tmag.2019.2910128,Mixed Numerical Methodology for Evaluation of Low-Frequency Electric and Magnetic Fields Near Power Facilities
F,二区(电磁专业),2015,IEEE Transactions on Magnetics,Amane Takei,5,12,article,10.1109/tmag.2015.2479467,High-Accuracy Electromagnetic Field Simulation Using Numerical Human Body Models
F,二区(电磁专业),2016,IEEE Transactions on Magnetics,Keita Yamamoto,4,17,article,10.1109/tmag.2016.2519443,Numerical Analyses of Transcranial Magnetic Stimulation Based on Individual Brain Models by Using a Scalar-Potential Finite-Difference Method
F,二区(电磁专业),2018,IEEE Transactions on Magnetics,Chany Lee,3,7,article,10.1109/tmag.2018.2794501,Techniques for Efficient Computation of Electric Fields Generated by Transcranial Direct-Current Stimulation
F,二区(电磁专业),2018,IEEE Transactions on Magnetics,Yaxiang Wu,3,6,article,10.1109/tmag.2018.2850915,Numerical Investigation of the Magnetic and Electric Field Distributions Produced by Biconical Transcranial Magnetic Stimulation Coil for Optimal Design
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Chirayu Nimonkar,4,7,article,10.1109/tmag.2021.3104517,Development of Anatomically Accurate Brain Model of Small Animals for Experimental Verification of Transcranial Magnetic Stimulation
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Ivan C. Carmona,4,8,article,10.1109/tmag.2021.3082853,Estimation of the Focality of Coils and Quality of Stimulation of Biological Tissues During Transcranial Magnetic Stimulation
F,二区(电磁专业),2021,IEEE Transactions on Magnetics,Oluwaponmile F. Afuwape,3,2,article,10.1109/tmag.2021.3092370,Transcranial Magnetic Stimulation: The Effect of Age and Other Factors on the Intensity of the Quadruple Butterfly Coil
